Country Code,Country Name,Region,Income Group,Year,% of female pop. age 25+ with no education,% of female pop. age 25+ with primary schooling,% of female pop. age 25+ with secondary schooling,% of female pop. age 25+ with tertiary schooling,% of pop. age 25+ with no education,% of pop. age 25+ with primary schooling,% of pop. age 25+ with secondary schooling,% of pop. age 25+ with tertiary schooling,"Avg. years of primary schooling, age 25+, female","Avg. years of primary schooling, age 25+, total","Avg. years of secondary schooling, age 25+, female","Avg. years of secondary schooling, age 25+, total","Avg. years of tertiary schooling, age 25+, female","Avg. years of tertiary schooling, age 25+, total","Avg. years of total schooling, age 25+, female","Avg. years of total schooling, age 25+, total","Pop. in thousands, age 25+, female","Pop. in thousands, age 25+, total",Life Expectancy at birth
BGD,Bangladesh,South Asia,Low income,1980,84.0,10.05,0.8,0.18,70.4,14.86,4.2,0.82,0.76,1.43,0.15,0.5,0.01,0.04,0.92,1.97,14502.0,30251.0,52.9
BGD,Bangladesh,South Asia,Low income,1985,78.09,12.15,2.11,0.53,65.29,16.36,5.8,1.13,1.06,1.7,0.31,0.65,0.03,0.06,1.4,2.4,16751.0,34737.0,55.21
BGD,Bangladesh,South Asia,Low income,1990,71.12,14.94,3.9,0.99,60.09,18.13,7.71,1.6,1.4,1.95,0.48,0.81,0.05,0.08,1.93,2.84,19528.0,40320.0,58.21
BGD,Bangladesh,South Asia,Low income,1995,63.24,18.18,6.43,1.59,54.45,20.61,9.81,2.2,1.79,2.23,0.68,0.95,0.08,0.11,2.55,3.29,22816.0,46854.0,62.002
BGD,Bangladesh,South Asia,Low income,2000,56.62,19.48,9.87,2.32,50.98,20.53,12.92,2.83,2.12,2.41,0.93,1.14,0.12,0.14,3.17,3.69,26582.0,54386.0,65.447
BGD,Bangladesh,South Asia,Low income,2005,52.52,20.05,11.99,2.38,46.91,20.83,15.4,2.96,2.33,2.61,1.18,1.43,0.12,0.15,3.62,4.19,30791.0,62769.0,67.773
BGD,Bangladesh,South Asia,Low income,2010,46.64,18.02,18.08,2.47,41.99,19.05,19.96,3.06,2.64,2.87,1.69,1.89,0.12,0.15,4.45,4.91,35728.0,72630.0,69.881
BGR,Bulgaria,Europe & Central Asia,Upper middle income,1970,13.78,30.44,6.65,3.35,9.38,35.09,6.83,5.13,2.92,3.13,1.96,2.13,0.17,0.24,5.05,5.5,2626.0,5183.0,71.2563414634146
BGR,Bulgaria,Europe & Central Asia,Upper middle income,1975,10.57,35.32,9.04,4.45,7.19,39.07,9.23,6.5,3.11,3.29,2.38,2.57,0.23,0.3,5.72,6.16,2785.0,5480.0,71.049756097561
BGR,Bulgaria,Europe & Central Asia,Upper middle income,1980,8.07,35.81,12.07,6.24,5.47,38.33,12.62,8.29,3.68,3.86,2.77,2.96,0.32,0.39,6.77,7.21,2883.0,5648.0,71.1575609756098
BGR,Bulgaria,Europe & Central Asia,Upper middle income,1985,6.0,33.99,15.81,8.11,4.06,35.45,16.79,9.95,4.2,4.37,3.15,3.32,0.42,0.48,7.77,8.17,2989.0,5842.0,71.2280487804878
BGR,Bulgaria,Europe & Central Asia,Upper middle income,1990,6.2,29.8,17.84,9.54,4.7,31.9,19.02,10.65,4.51,4.68,3.19,3.25,0.49,0.51,8.19,8.44,2955.0,5710.0,71.6414634146342
BGR,Bulgaria,Europe & Central Asia,Upper middle income,1995,3.98,31.02,21.23,10.34,3.1,32.25,22.73,11.09,5.03,5.18,3.3,3.32,0.54,0.54,8.87,9.05,2927.0,5619.0,71.0534146341463
BGR,Bulgaria,Europe & Central Asia,Upper middle income,2000,1.54,25.36,23.74,12.46,1.23,26.8,25.83,12.74,5.05,5.19,3.55,3.54,0.65,0.62,9.25,9.35,2937.0,5595.0,71.6634146341463
BGR,Bulgaria,Europe & Central Asia,Upper middle income,2005,2.37,17.51,33.98,13.82,1.91,17.47,36.96,13.66,5.59,5.73,4.1,4.05,0.72,0.67,10.41,10.45,2952.0,5603.0,72.5609756097561
BGR,Bulgaria,Europe & Central Asia,Upper middle income,2010,2.8,5.32,42.7,16.49,2.26,4.47,46.85,16.1,6.0,6.14,4.58,4.52,0.86,0.79,11.44,11.45,2932.0,5563.0,73.5121951219512
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,1970,86.2,2.4,3.18,1.33,77.4,4.2,5.93,2.66,0.72,1.2,0.32,0.55,0.07,0.13,1.11,1.88,34.0,76.0,63.449
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,1975,79.15,3.33,5.67,1.82,68.81,4.95,9.56,3.22,1.12,1.69,0.55,0.85,0.11,0.17,1.78,2.71,39.0,93.0,67.04
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,1980,67.73,3.81,10.28,2.93,53.39,6.8,14.71,4.13,1.78,2.54,0.98,1.33,0.19,0.26,2.95,4.12,52.0,153.0,69.55
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,1985,53.0,4.34,16.37,6.79,43.3,7.19,18.48,7.57,2.63,3.12,1.57,1.73,0.37,0.4,4.57,5.25,75.0,215.0,71.237
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,1990,46.09,3.49,19.96,11.83,38.48,5.89,22.0,11.37,3.09,3.48,2.0,2.09,0.56,0.54,5.66,6.1,91.0,257.0,72.39
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,1995,39.2,3.66,26.45,11.86,33.06,5.41,27.77,11.7,3.49,3.82,2.25,2.34,0.52,0.51,6.26,6.66,117.0,311.0,73.413
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,2000,34.72,3.59,31.76,13.09,30.81,4.73,31.16,12.68,3.76,3.98,2.61,2.62,0.54,0.52,6.9,7.12,140.0,370.0,74.44
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,2005,35.19,3.46,32.72,10.22,32.33,4.93,31.22,10.22,3.74,3.88,2.63,2.57,0.43,0.42,6.8,6.87,161.0,421.0,75.326
BHR,Bahrain,Middle East & North Africa,High income: nonOECD,2010,36.13,3.0,32.38,9.79,31.7,6.17,30.64,9.05,3.71,3.88,2.69,2.54,0.41,0.37,6.81,6.79,187.0,470.0,76.057
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,65.87
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,66.785
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,67.488
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,68.474
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,70.199
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,71.451
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,71.914
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,71.987
BHS,"Bahamas, The",Latin America & Caribbean,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,72.144
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1970,,,,,,,,,,,,,,,,,,,66.187
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1975,,,,,,,,,,,,,,,,,,,68.872
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1980,,,,,,,,,,,,,,,,,,,70.399
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1985,,,,,,,,,,,,,,,,,,,71.534
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1990,,,,,,,,,,,,,,,,,,,70.877
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1995,,,,,,,,,,,,,,,,,,,71.645
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2000,,,,,,,,,,,,,,,,,,,74.403
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2005,,,,,,,,,,,,,,,,,,,75.198
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2010,,,,,,,,,,,,,,,,,,,76.031
BLR,Belarus,Europe & Central Asia,Upper middle income,1970,,,,,,,,,,,,,,,,,,,70.079243902439
BLR,Belarus,Europe & Central Asia,Upper middle income,1975,,,,,,,,,,,,,,,,,,,70.0482682926829
BLR,Belarus,Europe & Central Asia,Upper middle income,1980,,,,,,,,,,,,,,,,,,,69.8020243902439
BLR,Belarus,Europe & Central Asia,Upper middle income,1985,,,,,,,,,,,,,,,,,,,70.9926829268293
BLR,Belarus,Europe & Central Asia,Upper middle income,1990,,,,,,,,,,,,,,,,,,,70.8365853658537
BLR,Belarus,Europe & Central Asia,Upper middle income,1995,,,,,,,,,,,,,,,,,,,68.4609756097561
BLR,Belarus,Europe & Central Asia,Upper middle income,2000,,,,,,,,,,,,,,,,,,,68.9121951219512
BLR,Belarus,Europe & Central Asia,Upper middle income,2005,,,,,,,,,,,,,,,,,,,68.8512195121951
BLR,Belarus,Europe & Central Asia,Upper middle income,2010,,,,,,,,,,,,,,,,,,,70.4048780487805
BLZ,Belize,Latin America & Caribbean,Upper middle income,1970,12.2,73.56,1.12,0.41,12.2,72.52,1.27,0.91,6.78,6.79,0.32,0.39,0.02,0.05,7.12,7.22,22.0,40.0,65.566
BLZ,Belize,Latin America & Caribbean,Upper middle income,1975,11.58,73.98,1.6,0.51,11.49,72.81,1.77,1.06,6.92,6.92,0.42,0.49,0.03,0.05,7.36,7.47,22.0,42.0,67.751
BLZ,Belize,Latin America & Caribbean,Upper middle income,1980,10.5,56.6,2.31,0.73,10.7,56.61,2.43,1.46,6.36,6.4,0.53,0.61,0.04,0.08,6.93,7.08,22.0,47.0,69.577
BLZ,Belize,Latin America & Caribbean,Upper middle income,1985,11.22,54.05,3.32,1.97,11.84,54.52,3.19,2.6,6.41,6.41,0.78,0.81,0.1,0.13,7.29,7.35,27.0,57.0,71.11
BLZ,Belize,Latin America & Caribbean,Upper middle income,1990,12.92,65.51,3.96,3.8,13.16,64.46,3.98,4.44,6.95,6.92,1.03,1.08,0.19,0.22,8.17,8.22,32.0,65.0,71.242
BLZ,Belize,Latin America & Caribbean,Upper middle income,1995,8.86,55.27,8.45,4.13,9.25,55.03,8.21,4.63,7.27,7.24,1.65,1.66,0.21,0.23,9.13,9.13,37.0,80.0,69.439
BLZ,Belize,Latin America & Caribbean,Upper middle income,2000,4.98,45.18,13.9,4.2,5.12,45.35,13.65,4.63,7.59,7.58,2.29,2.3,0.21,0.23,10.09,10.1,46.0,94.0,68.847
BLZ,Belize,Latin America & Caribbean,Upper middle income,2005,2.03,32.63,21.51,4.08,2.11,32.71,21.09,4.37,7.83,7.82,2.8,2.8,0.2,0.22,10.83,10.84,56.0,113.0,69.998
BLZ,Belize,Latin America & Caribbean,Upper middle income,2010,0.1,16.03,31.71,3.69,0.1,15.86,31.11,3.82,7.99,7.99,3.44,3.41,0.19,0.19,11.61,11.59,67.0,135.0,72.057
BMU,Bermuda,North America,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,70.29
BMU,Bermuda,North America,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,North America,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,72.3046341463415
BMU,Bermuda,North America,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,North America,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,North America,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,North America,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,77.8853658536585
BMU,Bermuda,North America,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,78.6853658536586
BMU,Bermuda,North America,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,79.2885365853658
BOL,Bolivia,Latin America & Caribbean,Lower middle income,1970,66.42,5.18,4.94,1.53,53.14,6.6,6.23,2.6,1.62,2.21,0.69,0.92,0.08,0.14,2.39,3.27,825.0,1603.0,45.568
BOL,Bolivia,Latin America & Caribbean,Lower middle income,1975,62.2,5.72,5.6,1.79,48.6,7.14,7.1,2.89,1.82,2.44,0.78,1.05,0.1,0.16,2.7,3.65,931.0,1799.0,47.828
BOL,Bolivia,Latin America & Caribbean,Lower middle income,1980,53.07,6.13,7.58,2.59,40.32,7.25,9.46,3.84,2.27,2.9,1.05,1.37,0.15,0.21,3.47,4.47,1057.0,2046.0,50.349
BOL,Bolivia,Latin America & Caribbean,Lower middle income,1985,43.97,6.54,10.18,3.52,32.6,7.36,12.47,4.9,2.76,3.35,1.38,1.74,0.2,0.27,4.33,5.36,1197.0,2316.0,53.115
BOL,Bolivia,Latin America & Caribbean,Lower middle income,1990,35.09,6.49,14.52,4.63,25.74,7.23,17.2,6.14,3.45,4.02,1.69,2.04,0.27,0.34,5.41,6.41,1355.0,2625.0,56.099
BOL,Bolivia,Latin America & Caribbean,Lower middle income,1995,27.59,9.37,18.19,5.3,19.5,10.62,21.28,6.78,4.05,4.61,1.79,2.12,0.31,0.38,6.15,7.11,1546.0,2986.0,59.276
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2000,24.22,11.66,20.41,6.22,17.04,12.92,23.93,7.8,4.37,4.92,1.78,2.09,0.36,0.44,6.51,7.44,1772.0,3432.0,62.452
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2005,20.75,6.78,18.84,7.87,14.11,7.41,21.85,9.55,4.56,5.07,1.81,2.09,0.46,0.54,6.83,7.69,2013.0,3903.0,65.312
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2010,19.48,4.31,13.4,10.79,13.53,4.72,15.67,12.44,4.65,5.09,1.77,1.97,0.64,0.7,7.05,7.77,2282.0,4437.0,68.007
BRA,Brazil,Latin America & Caribbean,Upper middle income,1970,46.5,19.0,4.0,0.81,42.5,19.4,3.7,1.7,2.19,2.35,0.59,0.67,0.04,0.07,2.81,3.09,18641.0,36766.0,58.911
BRA,Brazil,Latin America & Caribbean,Upper middle income,1975,36.0,4.0,2.66,2.59,32.7,4.3,2.28,3.47,1.95,2.05,0.56,0.61,0.12,0.16,2.62,2.82,21542.0,42543.0,60.884
BRA,Brazil,Latin America & Caribbean,Upper middle income,1980,35.2,4.6,3.31,3.12,32.9,4.9,2.9,3.69,1.93,2.01,0.71,0.75,0.14,0.17,2.79,2.93,25178.0,49764.0,62.63
BRA,Brazil,Latin America & Caribbean,Upper middle income,1985,30.66,19.06,5.05,3.74,28.87,19.56,4.52,4.05,2.39,2.44,0.95,0.97,0.17,0.19,3.51,3.59,29525.0,57977.0,64.406
BRA,Brazil,Latin America & Caribbean,Upper middle income,1990,25.58,26.51,7.49,4.34,27.67,25.65,6.74,4.28,2.7,2.61,1.26,1.23,0.2,0.2,4.16,4.04,34704.0,67758.0,66.343
BRA,Brazil,Latin America & Caribbean,Upper middle income,1995,21.19,29.91,10.7,4.93,24.08,28.37,9.79,4.63,3.43,3.28,1.39,1.34,0.23,0.22,5.05,4.84,39918.0,77485.0,68.318
BRA,Brazil,Latin America & Caribbean,Upper middle income,2000,18.03,29.72,14.77,5.74,20.08,28.85,13.97,5.23,3.99,3.89,1.7,1.63,0.27,0.25,5.95,5.78,45468.0,87733.0,70.116
BRA,Brazil,Latin America & Caribbean,Upper middle income,2005,15.65,26.03,21.87,6.41,15.66,26.51,21.25,5.77,4.51,4.52,2.02,1.95,0.3,0.28,6.83,6.75,51578.0,99139.0,71.896
BRA,Brazil,Latin America & Caribbean,Upper middle income,2010,12.17,24.14,25.08,9.28,12.37,24.83,24.62,8.01,5.11,5.12,2.26,2.16,0.44,0.39,7.8,7.66,58078.0,111561.0,73.619
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,1970,1.1,12.11,16.6,0.41,1.1,12.19,16.69,0.79,5.22,5.29,2.41,2.5,0.02,0.04,7.66,7.83,60.0,103.0,68.65
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,1975,0.97,16.91,13.27,0.65,0.95,17.26,13.3,1.33,4.96,5.03,1.92,2.01,0.04,0.07,6.92,7.11,64.0,117.0,70.113
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,1980,0.83,22.76,8.96,1.18,0.85,23.55,8.75,2.13,4.68,4.75,1.35,1.43,0.06,0.11,6.09,6.29,67.0,121.0,72.222
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,1985,0.66,17.38,12.95,1.65,0.66,18.28,12.6,2.48,5.04,5.13,2.01,2.09,0.08,0.12,7.13,7.35,72.0,131.0,73.825
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,1990,0.4,13.0,17.1,1.87,0.77,13.11,16.66,2.43,5.32,5.36,2.54,2.6,0.1,0.12,7.95,8.08,78.0,146.0,74.704
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,1995,0.19,9.33,21.53,1.64,0.36,9.27,21.0,1.85,5.56,5.58,3.01,3.03,0.08,0.09,8.65,8.71,85.0,155.0,75.852
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,2000,0.02,7.69,24.23,0.76,0.01,8.26,23.11,0.72,5.58,5.58,3.12,3.06,0.04,0.04,8.74,8.68,90.0,169.0,77.162
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,2005,0.02,5.65,26.05,0.81,0.02,6.41,24.38,0.75,5.79,5.79,3.44,3.36,0.04,0.04,9.28,9.19,95.0,176.0,77.915
BRB,Barbados,Latin America & Caribbean,High income: nonOECD,2010,0.02,4.21,25.82,1.97,0.02,4.88,23.94,1.38,5.81,5.81,3.55,3.44,0.1,0.07,9.46,9.32,100.0,187.0,78.364
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,1970,72.6,5.81,3.8,1.01,52.4,11.84,6.79,2.01,1.34,2.37,0.56,0.98,0.05,0.1,1.96,3.46,25.0,52.0,62.582
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,1975,64.07,7.21,5.91,1.77,45.35,13.38,8.8,3.11,1.82,2.81,0.88,1.31,0.09,0.16,2.8,4.28,32.0,64.0,65.209
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,1980,45.8,9.91,11.27,4.2,32.1,15.51,13.84,5.88,2.9,3.68,1.7,2.11,0.22,0.31,4.82,6.1,33.0,77.0,67.425
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,1985,38.73,11.08,15.71,4.01,28.48,16.73,17.62,5.36,3.36,3.99,2.07,2.37,0.21,0.27,5.64,6.63,45.0,97.0,68.96
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,1990,32.27,9.83,22.52,3.88,24.41,15.24,24.11,4.82,3.86,4.37,2.67,2.9,0.2,0.24,6.72,7.51,55.0,120.0,70.185
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,1995,26.74,9.38,27.81,4.14,22.22,13.35,28.62,4.63,4.26,4.57,3.14,3.26,0.21,0.23,7.61,8.06,65.0,143.0,71.465
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,2000,24.3,10.6,29.23,4.69,21.39,13.14,30.16,4.94,4.44,4.65,3.3,3.4,0.23,0.25,7.97,8.29,79.0,168.0,72.809
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,2005,23.64,12.66,28.94,5.72,20.62,14.34,30.25,6.03,4.49,4.71,3.32,3.47,0.29,0.3,8.1,8.48,94.0,196.0,74.006
BRN,Brunei Darussalam,East Asia & Pacific,High income: nonOECD,2010,22.7,11.43,30.99,6.81,20.61,12.4,31.94,7.14,4.58,4.73,3.56,3.68,0.34,0.36,8.48,8.77,110.0,227.0,74.74
BTN,Bhutan,South Asia,Lower middle income,1970,,,,,,,,,,,,,,,,,,,39.635
BTN,Bhutan,South Asia,Lower middle income,1975,,,,,,,,,,,,,,,,,,,42.311
BTN,Bhutan,South Asia,Lower middle income,1980,,,,,,,,,,,,,,,,,,,45.464
BTN,Bhutan,South Asia,Lower middle income,1985,,,,,,,,,,,,,,,,,,,49.173
BTN,Bhutan,South Asia,Lower middle income,1990,,,,,,,,,,,,,,,,,,,52.878
BTN,Bhutan,South Asia,Lower middle income,1995,,,,,,,,,,,,,,,,,,,56.636
BTN,Bhutan,South Asia,Lower middle income,2000,,,,,,,,,,,,,,,,,,,60.884
BTN,Bhutan,South Asia,Lower middle income,2005,,,,,,,,,,,,,,,,,,,65.289
BTN,Bhutan,South Asia,Lower middle income,2010,,,,,,,,,,,,,,,,,,,68.384
BWA,Botswana,Sub-Saharan Africa,Upper middle income,1970,67.9,1.5,0.4,0.24,70.5,2.1,0.6,0.39,1.25,1.21,0.08,0.11,0.01,0.02,1.34,1.34,129.0,231.0,53.824
BWA,Botswana,Sub-Saharan Africa,Upper middle income,1975,55.84,11.23,0.74,0.19,58.33,11.26,1.15,0.39,2.05,2.02,0.12,0.18,0.01,0.02,2.18,2.21,149.0,268.0,56.524
BWA,Botswana,Sub-Saharan Africa,Upper middle income,1980,51.4,8.7,0.8,0.12,54.7,9.4,1.3,0.31,2.12,2.09,0.12,0.18,0.01,0.02,2.26,2.29,178.0,322.0,59.174
BWA,Botswana,Sub-Saharan Africa,Upper middle income,1985,44.32,13.0,4.69,0.78,46.77,12.29,5.97,1.29,3.08,3.04,0.7,0.8,0.04,0.07,3.83,3.9,214.0,395.0,61.167
BWA,Botswana,Sub-Saharan Africa,Upper middle income,1990,38.53,9.34,13.44,1.73,41.21,8.43,14.03,2.55,3.91,3.8,1.55,1.59,0.09,0.13,5.55,5.52,257.0,481.0,59.191
BWA,Botswana,Sub-Saharan Africa,Upper middle income,1995,30.13,9.09,17.75,1.92,32.2,8.17,19.29,2.69,4.61,4.52,2.0,2.06,0.1,0.13,6.7,6.71,307.0,580.0,54.41
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2000,23.49,9.16,21.79,2.2,24.81,8.54,23.46,2.92,5.13,5.07,2.33,2.39,0.11,0.15,7.57,7.61,355.0,666.0,50.629
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2005,19.34,7.95,24.64,2.1,20.0,7.17,26.79,2.73,5.48,5.46,2.59,2.68,0.11,0.14,8.18,8.28,354.0,670.0,52.13
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2010,15.97,7.22,26.17,2.16,15.73,5.86,28.89,2.72,5.77,5.8,2.8,2.93,0.11,0.14,8.68,8.87,344.0,668.0,60.211
CAF,Central African Republic,Sub-Saharan Africa,Low income,1970,93.24,2.23,0.09,0.05,88.26,3.94,0.4,0.1,0.27,0.5,0.02,0.06,0.0,0.01,0.29,0.57,417.0,780.0,42.223
CAF,Central African Republic,Sub-Saharan Africa,Low income,1975,91.78,2.92,0.16,0.06,85.27,5.21,0.64,0.13,0.35,0.65,0.03,0.09,0.0,0.01,0.38,0.75,444.0,828.0,46.275
CAF,Central African Republic,Sub-Saharan Africa,Low income,1980,90.53,3.44,0.34,0.11,82.01,6.31,1.23,0.33,0.41,0.82,0.05,0.18,0.01,0.02,0.47,1.02,491.0,916.0,49.153
CAF,Central African Republic,Sub-Saharan Africa,Low income,1985,87.16,4.72,0.81,0.25,76.76,7.93,2.26,0.77,0.59,1.11,0.12,0.34,0.01,0.04,0.72,1.49,560.0,1048.0,49.966
CAF,Central African Republic,Sub-Saharan Africa,Low income,1990,83.12,6.13,1.59,0.49,71.16,9.55,3.7,1.38,0.81,1.44,0.23,0.55,0.03,0.07,1.07,2.06,614.0,1145.0,49.104
CAF,Central African Republic,Sub-Saharan Africa,Low income,1995,79.71,7.19,2.61,0.49,67.1,10.69,5.24,1.29,1.0,1.67,0.33,0.69,0.02,0.06,1.36,2.43,684.0,1284.0,46.53
CAF,Central African Republic,Sub-Saharan Africa,Low income,2000,74.99,9.13,3.5,0.52,61.63,12.81,6.67,1.25,1.25,1.96,0.43,0.83,0.03,0.06,1.7,2.86,740.0,1390.0,44.19
CAF,Central African Republic,Sub-Saharan Africa,Low income,2005,70.3,11.44,4.33,0.6,56.64,15.09,8.02,1.27,1.5,2.24,0.51,0.95,0.03,0.06,2.04,3.26,766.0,1452.0,44.744
CAF,Central African Republic,Sub-Saharan Africa,Low income,2010,66.97,14.78,5.34,0.54,53.27,16.71,9.31,1.29,1.74,2.44,0.59,1.06,0.03,0.06,2.35,3.57,814.0,1561.0,47.312
CAN,Canada,North America,High income: OECD,1970,1.4,19.5,17.27,6.95,1.4,20.0,16.87,9.58,5.39,5.36,2.79,2.79,0.42,0.51,8.6,8.66,5603.0,11130.0,72.7004878048781
CAN,Canada,North America,High income: OECD,1975,1.9,12.0,17.81,9.32,1.8,12.2,18.37,12.62,5.34,5.34,3.1,3.19,0.54,0.66,8.98,9.18,6367.0,12547.0,73.5217073170732
CAN,Canada,North America,High income: OECD,1980,2.2,9.4,19.16,9.13,2.0,9.5,19.78,15.68,5.44,5.45,3.45,3.57,0.62,0.81,9.51,9.84,7209.0,14099.0,75.0780487804878
CAN,Canada,North America,High income: OECD,1985,1.36,7.79,23.55,6.98,1.21,7.84,24.8,9.4,5.55,5.56,3.57,3.69,0.48,0.57,9.6,9.83,8126.0,15822.0,76.3682926829268
CAN,Canada,North America,High income: OECD,1990,1.11,5.91,28.03,9.0,0.99,6.04,27.71,11.17,5.64,5.65,3.93,3.97,0.57,0.65,10.15,10.28,9187.0,17906.0,77.4219512195122
CAN,Canada,North America,High income: OECD,1995,1.19,5.28,29.76,10.71,1.02,5.35,29.37,13.05,5.69,5.71,4.14,4.18,0.67,0.74,10.5,10.63,9938.0,19341.0,78.0292682926829
CAN,Canada,North America,High income: OECD,2000,1.16,3.9,31.32,14.1,1.0,3.98,30.98,15.56,5.73,5.74,4.37,4.39,0.8,0.85,10.9,10.98,10630.0,20702.0,79.1365853658537
CAN,Canada,North America,High income: OECD,2005,0.79,2.94,28.39,24.23,0.68,2.99,30.42,25.42,5.82,5.83,4.99,5.0,1.4,1.39,12.21,12.22,11390.0,22247.0,80.1926829268293
CAN,Canada,North America,High income: OECD,2010,0.65,2.34,28.13,27.4,0.58,2.37,31.0,27.72,5.87,5.87,5.18,5.18,1.56,1.51,12.61,12.56,12157.0,23793.0,81.2463414634146
CHE,Switzerland,Europe & Central Asia,High income: OECD,1970,5.4,34.58,23.77,2.98,4.97,32.93,26.81,6.17,6.87,6.97,2.16,2.48,0.17,0.31,9.2,9.76,1969.0,3763.0,73.020243902439
CHE,Switzerland,Europe & Central Asia,High income: OECD,1975,4.53,29.44,31.15,2.93,3.8,27.74,34.33,6.66,6.85,6.96,2.67,3.04,0.17,0.34,9.69,10.34,2088.0,3987.0,74.6656097560976
CHE,Switzerland,Europe & Central Asia,High income: OECD,1980,3.74,23.37,41.1,3.36,2.9,22.33,42.5,7.18,6.87,6.95,3.37,3.66,0.19,0.36,10.43,10.98,2158.0,4102.0,75.4592682926829
CHE,Switzerland,Europe & Central Asia,High income: OECD,1985,7.86,24.02,33.96,3.88,8.29,20.39,37.23,8.24,6.4,6.41,3.08,3.54,0.22,0.42,9.69,10.37,2295.0,4381.0,76.7336585365854
CHE,Switzerland,Europe & Central Asia,High income: OECD,1990,10.19,23.19,32.91,5.22,11.08,18.58,35.8,9.83,6.07,6.05,3.13,3.64,0.28,0.5,9.49,10.19,2436.0,4723.0,77.2424390243902
CHE,Switzerland,Europe & Central Asia,High income: OECD,1995,11.55,22.92,32.24,6.34,12.47,17.83,34.57,11.32,5.86,5.83,3.22,3.74,0.34,0.57,9.42,10.14,2562.0,4939.0,78.4170731707317
CHE,Switzerland,Europe & Central Asia,High income: OECD,2000,12.53,22.16,32.95,7.18,11.47,17.97,34.91,12.49,5.69,5.77,3.33,3.89,0.38,0.63,9.4,10.29,2660.0,5086.0,79.6804878048781
